date,close,volume
2018-08-27,53.5,427436
2018-08-28,49.25,521062
2018-08-29,47.0,213880
2018-08-30,45.55,127519
2018-08-31,47.2,123381
2018-09-04,47.7,100001
2018-09-05,47.65,90324
2018-09-06,46.65,129180
2018-09-07,46.2,86035
2018-09-10,46.0,180273
2018-09-11,44.55,189473
2018-09-12,44.8,255447
2018-09-13,44.1,267033
2018-09-14,43.75,196948
2018-09-17,43.35,198768
2018-09-18,43.75,150660
2018-09-19,42.65,134591
2018-09-20,43.45,84015
2018-09-21,42.3,312771
2018-09-24,42.45,178531
2018-09-25,42.7,74749
2018-09-26,43.0,126534
2018-09-27,42.45,87798
2018-09-28,42.9,179482
2018-10-01,43.34,128963
2018-10-02,42.79,62980
2018-10-03,44.39,113245
2018-10-04,44.23,124431
2018-10-05,43.39,133134
2018-10-08,42.91,55700
2018-10-09,42.67,103261
2018-10-10,42.44,124320
2018-10-11,41.64,102051
2018-10-12,42.37,83503
2018-10-15,43.0,96010
2018-10-16,43.66,82490
2018-10-17,43.89,52585
2018-10-18,43.93,62613
2018-10-19,44.2,100927
2018-10-22,44.5,140742
2018-10-23,44.64,115931
2018-10-24,42.32,124547
2018-10-25,43.07,118206
2018-10-26,43.42,150787
2018-10-29,43.03,104398
2018-10-30,43.0,99243
2018-10-31,42.92,114762
2018-11-01,42.295,157290
2018-11-02,42.29,109858
2018-11-05,42.38,149281
2018-11-06,42.18,103202
2018-11-07,38.7,360226
2018-11-08,38.66,114594
2018-11-09,37.1,136292
2018-11-12,35.82,73089
2018-11-13,36.56,165427
2018-11-14,36.05,111885
2018-11-15,35.38,102742
2018-11-16,34.91,219538
2018-11-19,33.96,144513
2018-11-20,34.2,198272
2018-11-21,33.54,81787
2018-11-23,33.64,75688
2018-11-26,33.39,107689
2018-11-27,32.6,94826
2018-11-28,33.84,106645
2018-11-29,33.13,60213
2018-11-30,33.9,100642
2018-12-03,33.81,169992
2018-12-04,32.99,114726
2018-12-06,33.01,126321
2018-12-07,32.87,174483
2018-12-10,33.06,158449
2018-12-11,32.72,43106
2018-12-12,32.72,135125
2018-12-13,32.91,141507
2018-12-14,32.95,158292
2018-12-17,32.56,173906
2018-12-18,32.75,121617
2018-12-19,31.88,110115
2018-12-20,31.83,113025
2018-12-21,31.62,488645
2018-12-24,31.18,80642
2018-12-26,32.21,86072
2018-12-27,31.64,94451
2018-12-28,31.72,76352
2018-12-31,32.16,96941
2019-01-02,31.91,148624
2019-01-03,31.34,64379
2019-01-04,32.22,146856
2019-01-07,32.36,95461
2019-01-08,32.7,108510
2019-01-09,33.05,109754
2019-01-10,33.36,82794
2019-01-11,33.11,105419
2019-01-14,31.91,93964
2019-01-15,31.78,145424
2019-01-16,32.41,73416
2019-01-17,32.1,117338
2019-01-18,32.06,87436
2019-01-22,31.18,93486
2019-01-23,32.23,125645
2019-01-24,31.67,107994
2019-01-25,31.65,92087
2019-01-28,31.2,227578
2019-01-29,31.1,101935
2019-01-30,31.13,64281
2019-01-31,31.22,179262
2019-02-01,31.57,399793
2019-02-04,31.7,211936
2019-02-05,32.7,122430
2019-02-06,33.65,174716
2019-02-07,30.6,191011
2019-02-08,30.33,121114
2019-02-11,29.31,100064
