year,ticker,list_kind,priced,entry_date,exit_date,price_col,return,benchmark_ret,abnormal_ret
2022,KIRK,deletion,True,2022-06-06,2022-06-24,adjClose,-0.03478260869565197,-0.06551746377655376,0.03073485508090179
2022,KLR,addition,True,2022-06-06,2022-06-24,adjClose,-0.2713864306753414,-0.06551746377655376,-0.20586896689878764
2023,KLR,deletion,True,2023-05-22,2023-06-23,adjClose,0.8486238532110091,0.01571050492389836,0.8329133482871107
2022,KLTR,deletion,True,2022-06-06,2022-06-24,adjClose,0.16304347826086962,-0.06551746377655376,0.2285609420374234
2023,KLTR,addition,True,2023-05-22,2023-06-23,adjClose,0.13227513227513232,0.01571050492389836,0.11656462735123396
2020,KLXE,deletion,True,2020-06-15,2020-06-26,adjClose,-0.17669172932330834,-0.030640470954920174,-0.14605125836838817
2023,KLXE,addition,True,2023-05-22,2023-06-23,adjClose,-0.09899999999999998,0.01571050492389836,-0.11471050492389834
2021,KMPH,addition,False,,,,,,
2022,KMPH,deletion,False,,,,,,
2021,KOPN,addition,True,2021-06-07,2021-06-25,adjClose,-0.07674684994272618,0.009467139915354084,-0.08621398985808026
2022,KOPN,deletion,True,2022-06-06,2022-06-24,adjClose,-0.07092198581560272,-0.06551746377655376,-0.0054045220390489535
2022,KORE,addition,True,2022-06-06,2022-06-24,adjClose,-0.19999999999999996,-0.06551746377655376,-0.1344825362234462
2023,KORE,deletion,True,2023-05-22,2023-06-23,adjClose,-0.22754491017964062,0.01571050492389836,-0.24325541510353899
2020,KRMD,addition,True,2020-06-15,2020-06-26,adjClose,-0.19038642789820925,-0.030640470954920174,-0.15974595694328908
2021,KRMD,deletion,True,2021-06-07,2021-06-25,adjClose,0.015945330296127658,0.009467139915354084,0.006478190380773574
2023,KRMD,addition,True,2023-05-22,2023-06-23,adjClose,-0.04712041884816742,0.01571050492389836,-0.06283092377206578
2022,KVHI,deletion,True,2022-06-06,2022-06-24,adjClose,0.11528497409326421,-0.06551746377655376,0.18080243786981798
2023,KVHI,addition,True,2023-05-22,2023-06-23,adjClose,-0.03177966101694907,0.01571050492389836,-0.04749016594084743
2020,LAKE,addition,True,2020-06-15,2020-06-26,adjClose,0.1608898085902044,-0.030640470954920174,0.19153027954512458
2021,LAKE,deletion,True,2021-06-07,2021-06-25,adjClose,-0.13618974751246782,0.009467139915354084,-0.1456568874278219
2020,LARK,addition,True,2020-06-15,2020-06-26,adjClose,-0.1015503875961059,-0.030640470954920174,-0.07090991664118573
2021,LARK,deletion,True,2021-06-07,2021-06-25,adjClose,0.014168530947259672,0.009467139915354084,0.0047013910319055885
2021,LAZY,addition,False,,,,,,
2022,LAZY,deletion,False,,,,,,
2023,LAZY,addition,False,,,,,,
2016,LCNB,addition,True,2016-06-13,2016-06-24,adjClose,-0.04216867469615082,-0.019684696454071005,-0.022483978242079816
2021,LCNB,deletion,True,2021-06-07,2021-06-25,adjClose,-0.05757052389687811,0.009467139915354084,-0.0670376638122322
2023,LCNB,addition,True,2023-05-22,2023-06-23,adjClose,0.04538020083662819,0.01571050492389836,0.029669695912729832
2020,LCTX,deletion,True,2020-06-15,2020-06-26,adjClose,-0.04081632653061229,-0.030640470954920174,-0.010175855575692117
2021,LCTX,addition,True,2021-06-07,2021-06-25,adjClose,-0.0035087719298246833,0.009467139915354084,-0.012975911845178767
2022,LCTX,deletion,True,2022-06-06,2022-06-24,adjClose,-0.028368794326240954,-0.06551746377655376,0.03714866945031281
2023,LCTX,addition,True,2023-05-22,2023-06-23,adjClose,0.007407407407407307,0.01571050492389836,-0.008303097516491054
2019,LEE,addition,True,2019-06-10,2019-06-28,adjClose,-0.008849557522124019,0.028299177250638685,-0.037148734772762704
2020,LEE,deletion,True,2020-06-15,2020-06-26,adjClose,-0.170940170940171,-0.030640470954920174,-0.14029969998525083
2018,LEVL,addition,True,2018-06-11,2018-06-22,adjClose,-0.007207207208158595,0.0062960964203993,-0.013503303628557894
2021,LEVL,deletion,True,2021-06-07,2021-06-25,adjClose,-0.02702702702859716,0.009467139915354084,-0.036494166943951245
2022,LFLY,addition,True,2022-06-06,2022-06-24,adjClose,-0.33379310344827584,-0.06551746377655376,-0.2682756396717221
2023,LFLY,deletion,True,2023-05-22,2023-06-23,adjClose,-0.28362960997612097,0.01571050492389836,-0.2993401149000193
2016,LFVN,addition,True,2016-06-13,2016-06-24,adjClose,-0.06183368869534056,-0.019684696454071005,-0.042148992241269556
2017,LFVN,deletion,True,2017-06-01,2017-06-23,adjClose,0.0071599045389798555,0.014105793450912563,-0.006945888911932707
2019,LFVN,addition,True,2019-06-10,2019-06-28,adjClose,0.21535580524175257,0.028299177250638685,0.1870566279911139
2021,LFVN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.155907429959265,0.009467139915354084,-0.16537456987461907
2022,LIDR,addition,True,2022-06-06,2022-06-24,adjClose,-0.36512261580381467,-0.06551746377655376,-0.2996051520272609
2023,LIDR,deletion,True,2023-05-22,2023-06-23,adjClose,-0.07526315789473692,0.01571050492389836,-0.09097366281863528
2021,LIN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.022189450579840675,0.009467139915354084,-0.03165659049519476
2022,LIN,addition,True,2022-06-06,2022-06-24,adjClose,-0.09621173735493693,-0.06551746377655376,-0.03069427357838317
2016,LIVN,deletion,True,2016-06-13,2016-06-24,adjClose,-0.01332240213158431,-0.019684696454071005,0.006362294322486695
2017,LIVN,addition,True,2017-06-01,2017-06-23,adjClose,0.08278489781780407,0.014105793450912563,0.06867910436689151
2022,LMNR,deletion,True,2022-06-06,2022-06-24,adjClose,0.3539170506937468,-0.06551746377655376,0.41943451447030056
2023,LMNR,addition,True,2023-05-22,2023-06-23,adjClose,-0.06833036245172519,0.01571050492389836,-0.08404086737562355
2020,LMST,addition,True,2020-06-15,2020-06-26,adjClose,0.11396743787741159,-0.030640470954920174,0.14460790883233177
2021,LMST,deletion,True,2021-06-07,2021-06-25,adjClose,0.02167182662880096,0.009467139915354084,0.012204686713446877
2016,LNTH,deletion,True,2016-06-13,2016-06-24,adjClose,-0.0036101083032491488,-0.019684696454071005,0.016074588150821856
2017,LNTH,addition,True,2017-06-01,2017-06-23,adjClose,-0.06865671641791049,0.014105793450912563,-0.08276250986882305
2022,LOCL,addition,True,2022-06-06,2022-06-24,adjClose,-0.12722646310432573,-0.06551746377655376,-0.06170899932777196
2023,LOCL,deletion,True,2023-05-22,2023-06-23,adjClose,-0.4565496905590509,0.01571050492389836,-0.4722601954829493
2021,LOTZ,addition,True,2021-06-07,2021-06-25,adjClose,0.019963702359346636,0.009467139915354084,0.010496562443992552
2022,LOTZ,deletion,True,2022-06-06,2022-06-24,adjClose,-0.2018348623853211,-0.06551746377655376,-0.13631739860876735
2016,LPCN,addition,True,2016-06-13,2016-06-24,adjClose,-0.18483412322274884,-0.019684696454071005,-0.16514942676867783
2017,LPCN,deletion,True,2017-06-01,2017-06-23,adjClose,0.11968085106382964,0.014105793450912563,0.10557505761291708
2020,LPI,deletion,False,,,,,,
2021,LPI,addition,False,,,,,,
2021,LQDA,deletion,True,2021-06-07,2021-06-25,adjClose,0.062043795620437825,0.009467139915354084,0.05257665570508374
2022,LQDA,addition,True,2022-06-06,2022-06-24,adjClose,0.07960199004975133,-0.06551746377655376,0.1451194538263051
2022,LTCH,addition,True,2022-06-06,2022-06-24,adjClose,-0.3114754098360656,-0.06551746377655376,-0.24595794605951182
2023,LTCH,deletion,True,2023-05-22,2023-06-23,adjClose,0.3137254901960784,0.01571050492389836,0.29801498527218007
2016,LUB,addition,True,2016-06-13,2016-06-24,adjClose,0.03773584901798799,-0.019684696454071005,0.05742054547205899
2017,LUB,deletion,True,2017-06-01,2017-06-23,adjClose,0.028368794279420628,0.014105793450912563,0.014263000828508066
2020,LUNA,addition,True,2020-06-15,2020-06-26,adjClose,-0.08640000000000003,-0.030640470954920174,-0.05575952904507986
2022,LUNA,deletion,True,2022-06-06,2022-06-24,adjClose,-0.02076677316293929,-0.06551746377655376,0.044750690613614474
2023,LUNA,addition,True,2023-05-22,2023-06-23,adjClose,0.051825677267373305,0.01571050492389836,0.036115172343474944
2020,LXU,deletion,True,2020-06-15,2020-06-26,adjClose,-0.05833333339020841,-0.030640470954920174,-0.027692862435288235
2022,LXU,addition,True,2022-06-06,2022-06-24,adjClose,-0.28926493918561613,-0.06551746377655376,-0.22374747540906237
2020,LYRA,addition,True,2020-06-15,2020-06-26,adjClose,-0.22015725518227303,-0.030640470954920174,-0.18951678422735285
2021,LYRA,deletion,True,2021-06-07,2021-06-25,adjClose,0.044848484848484915,0.009467139915354084,0.03538134493313083
2020,LYTS,addition,True,2020-06-15,2020-06-26,adjClose,-0.017241379309444582,-0.030640470954920174,0.013399091645475592
2021,LYTS,deletion,True,2021-06-07,2021-06-25,adjClose,-0.03512880561526466,0.009467139915354084,-0.04459594553061874
2023,LYTS,addition,True,2023-05-22,2023-06-23,adjClose,-0.03515625000183309,0.01571050492389836,-0.05086675492573145
2022,MAPS,addition,True,2022-06-06,2022-06-24,adjClose,-0.2576791808873721,-0.06551746377655376,-0.1921617171108183
2023,MAPS,deletion,True,2023-05-22,2023-06-23,adjClose,-0.2998298127940735,0.01571050492389836,-0.31554031771797186
2021,MAXN,deletion,True,2021-06-07,2021-06-25,adjClose,0.23020257826887658,0.009467139915354084,0.2207354383535225
2023,MAXN,addition,True,2023-05-22,2023-06-23,adjClose,-0.15583575816359518,0.01571050492389836,-0.17154626308749354
2017,MBCN,addition,True,2017-06-01,2017-06-23,adjClose,-0.032258064518785656,0.014105793450912563,-0.04636385796969822
2020,MBCN,addition,True,2020-06-15,2020-06-26,adjClose,0.02037845706137076,-0.030640470954920174,0.05101892801629093
2021,MBCN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.010593220343057541,0.009467139915354084,-0.020060360258411625
2023,MBCN,addition,True,2023-05-22,2023-06-23,adjClose,0.19519021229242495,0.01571050492389836,0.1794797073685266
2018,MBII,addition,True,2018-06-11,2018-06-22,adjClose,0.1301775147928994,0.0062960964203993,0.12388141837250011
2022,MBII,deletion,True,2022-06-06,2022-06-24,adjClose,-0.1789915966386555,-0.06551746377655376,-0.11347413286210173
2018,MBIO,addition,True,2018-06-11,2018-06-22,adjClose,0.002849002849002913,0.0062960964203993,-0.003447093571396387
2022,MBIO,deletion,True,2022-06-06,2022-06-24,adjClose,0.23813559322033906,-0.06551746377655376,0.3036530569968928
2016,MBTF,addition,True,2016-06-13,2016-06-24,adjClose,-0.043301759129238726,-0.019684696454071005,-0.02361706267516772
2019,MBTF,addition,True,2019-06-10,2019-06-28,adjClose,0.02349336057155882,0.028299177250638685,-0.004805816679079866
2017,MCHX,deletion,True,2017-06-01,2017-06-23,adjClose,0.02836879431439754,0.014105793450912563,0.014263000863484976
2019,MCHX,addition,True,2019-06-10,2019-06-28,adjClose,0.14634146341463428,0.028299177250638685,0.11804228616399559
2020,MCHX,deletion,True,2020-06-15,2020-06-26,adjClose,0.020408163265306145,-0.030640470954920174,0.05104863422022632
2020,MDCA,deletion,True,2020-06-15,2020-06-26,adjClose,0.48550724637681153,-0.030640470954920174,0.5161477173317317
2021,MDCA,addition,True,2021-06-07,2021-06-25,adjClose,0.05048543689320373,0.009467139915354084,0.041018296977849644
2021,MDVL,addition,False,,,,,,
2022,MDVL,deletion,False,,,,,,
2019,MEC,addition,True,2019-06-10,2019-06-28,adjClose,0.0036363636363636598,0.028299177250638685,-0.024662813614275025
2022,MEC,deletion,True,2022-06-06,2022-06-24,adjClose,-0.14994487320837935,-0.06551746377655376,-0.08442740943182558
2023,MEC,addition,True,2023-05-22,2023-06-23,adjClose,0.036809815950920255,0.01571050492389836,0.021099311027021894
2019,MEIP,addition,False,,,,,,
2022,MEIP,deletion,False,,,,,,
2020,METC,deletion,True,2020-06-15,2020-06-26,adjClose,-0.13580246916815197,-0.030640470954920174,-0.1051619982132318
2022,METC,addition,True,2022-06-06,2022-06-24,adjClose,-0.0872751498991654,-0.06551746377655376,-0.02175768612261164
2019,MFIN,addition,True,2019-06-10,2019-06-28,adjClose,-0.02460202605023798,0.028299177250638685,-0.052901203300876665
2020,MFIN,deletion,True,2020-06-15,2020-06-26,adjClose,-0.05514705882069326,-0.030640470954920174,-0.02450658786577309
2019,MFNC,addition,True,2019-06-10,2019-06-28,adjClose,0.027711122212413564,0.028299177250638685,-0.0005880550382251215
2021,MFNC,deletion,True,2021-06-07,2021-06-25,adjClose,-0.08094357076722158,0.009467139915354084,-0.09041071068257567
2022,MG,deletion,True,2022-06-06,2022-06-24,adjClose,0.10314685314685312,-0.06551746377655376,0.1686643169234069
2023,MG,addition,True,2023-05-22,2023-06-23,adjClose,-0.015214384508990375,0.01571050492389836,-0.030924889432888736
2020,MHH,addition,True,2020-06-15,2020-06-26,adjClose,-0.033703247020139604,-0.030640470954920174,-0.0030627760652194302
2021,MHH,deletion,True,2021-06-07,2021-06-25,adjClose,-0.12270302311796089,0.009467139915354084,-0.13217016303331497
2021,MHLD,addition,True,2021-06-07,2021-06-25,adjClose,-0.011173184357541888,0.009467139915354084,-0.02064032427289597
2022,MHLD,deletion,True,2022-06-06,2022-06-24,adjClose,0.08597285067873295,-0.06551746377655376,0.1514903144552867
2023,MHLD,addition,True,2023-05-22,2023-06-23,adjClose,-0.059090909090909194,0.01571050492389836,-0.07480141401480755
2021,MILE,addition,True,2021-06-07,2021-06-25,adjClose,-0.11527093596059113,0.009467139915354084,-0.12473807587594521
2022,MILE,deletion,True,2022-06-06,2022-06-24,adjClose,-0.07843137254901966,-0.06551746377655376,-0.012913908772465899
2022,MKFG,addition,True,2022-06-06,2022-06-24,adjClose,0.0,-0.06551746377655376,0.06551746377655376
2023,MKFG,deletion,True,2023-05-22,2023-06-23,adjClose,0.18787120975304794,0.01571050492389836,0.17216070482914958
2022,ML,addition,True,2022-06-06,2022-06-24,adjClose,-0.09392265193370153,-0.06551746377655376,-0.028405188157147765
2023,ML,deletion,True,2023-05-22,2023-06-23,adjClose,0.023369036027263812,0.01571050492389836,0.007658531103365451
2019,MLND,addition,True,2019-06-10,2019-06-28,adjClose,-0.14749262536873153,0.028299177250638685,-0.17579180261937022
2020,MLND,deletion,True,2020-06-15,2020-06-26,adjClose,-0.12560386473429952,-0.030640470954920174,-0.09496339377937935
2017,MLP,addition,True,2017-06-01,2017-06-23,adjClose,0.07068062827225119,0.014105793450912563,0.056574834821338627
2021,MLP,deletion,True,2021-06-07,2021-06-25,adjClose,-0.009319664492078217,0.009467139915354084,-0.0187868044074323
2023,MLP,addition,True,2023-05-22,2023-06-23,adjClose,0.08295964125560529,0.01571050492389836,0.06724913633170693
2020,MLSS,addition,True,2020-06-15,2020-06-26,adjClose,-0.23199999999999998,-0.030640470954920174,-0.2013595290450798
2021,MLSS,deletion,True,2021-06-07,2021-06-25,adjClose,0.12206572769953072,0.009467139915354084,0.11259858778417664
2017,MLVF,addition,True,2017-06-01,2017-06-23,adjClose,0.08904109589041109,0.014105793450912563,0.07493530243949853
2020,MLVF,deletion,True,2020-06-15,2020-06-26,adjClose,0.002491694352159568,-0.030640470954920174,0.03313216530707974
2019,MMAC,addition,True,2019-06-10,2019-06-28,adjClose,-0.04643874643874646,0.028299177250638685,-0.07473792368938514
2021,MMAC,deletion,True,2021-06-07,2021-06-25,adjClose,0.0003699593044763638,0.009467139915354084,-0.00909718061087772
2016,MN,addition,True,2016-06-13,2016-06-24,adjClose,0.16990291261158785,-0.019684696454071005,0.18958760906565886
2017,MN,deletion,True,2017-06-01,2017-06-23,adjClose,-0.18750000000981304,0.014105793450912563,-0.2016057934607256
2022,MN,addition,True,2022-06-06,2022-06-24,adjClose,-0.010268562401138381,-0.06551746377655376,0.05524890137541538
2017,MNKD,deletion,True,2017-06-01,2017-06-23,adjClose,-0.06790123456790131,0.014105793450912563,-0.08200702801881388
2018,MNKD,addition,True,2018-06-11,2018-06-22,adjClose,0.05789473684210522,0.0062960964203993,0.05159864042170592
2021,MNMD,addition,False,,,,,,
2022,MNMD,deletion,False,,,,,,
2016,MNOV,addition,True,2016-06-13,2016-06-24,adjClose,0.014492753623188248,-0.019684696454071005,0.03417745007725925
2021,MNOV,deletion,True,2021-06-07,2021-06-25,adjClose,-0.03738317757009346,0.009467139915354084,-0.046850317485447546
2019,MNSB,addition,True,2019-06-10,2019-06-28,adjClose,-0.056314699793994394,0.028299177250638685,-0.08461387704463308
2021,MNSB,deletion,True,2021-06-07,2021-06-25,adjClose,0.005361930294711215,0.009467139915354084,-0.004105209620642869
2023,MNSB,addition,True,2023-05-22,2023-06-23,adjClose,0.0036849378176750935,0.01571050492389836,-0.012025567106223267
2022,MNTS,addition,True,2022-06-06,2022-06-24,adjClose,-0.34048257372654156,-0.06551746377655376,-0.2749651099499878
2023,MNTS,deletion,True,2023-05-22,2023-06-23,adjClose,-0.24456521739130432,0.01571050492389836,-0.2602757223152027
2020,MRBK,addition,True,2020-06-15,2020-06-26,adjClose,-0.02662721893815223,-0.030640470954920174,0.004013252016767943
2021,MRBK,deletion,True,2021-06-07,2021-06-25,adjClose,-0.020522388057235497,0.009467139915354084,-0.02998952797258958
2019,MRKR,addition,True,2019-06-10,2019-06-28,adjClose,0.3992932862190812,0.028299177250638685,0.37099410896844254
2021,MRKR,deletion,True,2021-06-07,2021-06-25,adjClose,-0.009493670886076,0.009467139915354084,-0.018960810801430084
2018,MRNS,addition,True,2018-06-11,2018-06-22,adjClose,-0.07142857142857151,0.0062960964203993,-0.07772466784897081
2022,MRNS,deletion,True,2022-06-06,2022-06-24,adjClose,-0.0793357933579335,-0.06551746377655376,-0.01381832958137974
2023,MRNS,addition,True,2023-05-22,2023-06-23,adjClose,0.29123711340206193,0.01571050492389836,0.27552660847816357
2017,MRTX,deletion,True,2017-06-01,2017-06-23,adjClose,0.33333333333333326,0.014105793450912563,0.3192275398824207
2018,MRTX,addition,True,2018-06-11,2018-06-22,adjClose,0.12117903930131013,0.0062960964203993,0.11488294288091083
2018,MTEM,addition,False,,,,,,
2022,MTEM,deletion,False,,,,,,
2022,MULN,addition,True,2022-06-06,2022-06-24,adjClose,0.05797101449275366,-0.06551746377655376,0.12348847826930742
2023,MULN,deletion,True,2023-05-22,2023-06-23,adjClose,-0.8215112607872027,0.01571050492389836,-0.8372217657111011
2017,MVIS,addition,True,2017-06-01,2017-06-23,adjClose,0.0869565217391306,0.014105793450912563,0.07285072828821804
2021,MVIS,addition,True,2021-06-07,2021-06-25,adjClose,-0.22928795342588437,0.009467139915354084,-0.23875509334123846
2020,MYFW,addition,True,2020-06-15,2020-06-26,adjClose,0.06292134831460672,-0.030640470954920174,0.09356181926952689
2021,MYFW,deletion,True,2021-06-07,2021-06-25,adjClose,-0.07761607761607758,0.009467139915354084,-0.08708321753143167
2022,MYFW,addition,True,2022-06-06,2022-06-24,adjClose,-0.16651362105907563,-0.06551746377655376,-0.10099615728252187
2016,NATH,addition,True,2016-06-13,2016-06-24,adjClose,0.010488676996436963,-0.019684696454071005,0.030173373450507968
2022,NATH,deletion,True,2022-06-06,2022-06-24,adjClose,0.144223280459729,-0.06551746377655376,0.20974074423628275
2023,NATH,addition,True,2023-05-22,2023-06-23,adjClose,0.10905761131648406,0.01571050492389836,0.0933471063925857
2019,NBEV,addition,False,,,,,,
2022,NBEV,deletion,False,,,,,,
2017,NBN,addition,True,2017-06-01,2017-06-23,adjClose,-0.04081632652850631,0.014105793450912563,-0.05492211997941887
2021,NBN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04700430320882931,0.009467139915354084,-0.056471443124183396
2022,NBN,addition,True,2022-06-06,2022-06-24,adjClose,-0.127081732003142,-0.06551746377655376,-0.061564268226588226
2020,NBSE,addition,True,2020-06-15,2020-06-26,adjClose,-0.07461240310077522,-0.030640470954920174,-0.04397193214585504
2021,NBSE,deletion,True,2021-06-07,2021-06-25,adjClose,0.02490421455938696,0.009467139915354084,0.015437074644032878
2021,NC,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04852941176722536,0.009467139915354084,-0.057996551682579445
2022,NC,addition,True,2022-06-06,2022-06-24,adjClose,-0.34733022291373217,-0.06551746377655376,-0.2818127591371784
2017,NCSM,addition,True,2017-06-01,2017-06-23,adjClose,-0.14085573646346083,0.014105793450912563,-0.1549615299143734
2020,NCSM,deletion,True,2020-06-15,2020-06-26,adjClose,-0.12396694214876036,-0.030640470954920174,-0.09332647119384019
2020,NE,deletion,False,,,,,,
2022,NE,addition,True,2022-06-06,2022-06-24,adjClose,-0.27574931880068887,-0.06551746377655376,-0.2102318550241351
2016,NERV,addition,True,2016-06-13,2016-06-24,adjClose,0.008875739644970349,-0.019684696454071005,0.028560436099041353
2021,NERV,deletion,True,2021-06-07,2021-06-25,adjClose,-0.18481848184818472,0.009467139915354084,-0.1942856217635388
2021,NETI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04965243296727018,0.009467139915354084,-0.05911957288262426
2022,NETI,addition,True,2022-06-06,2022-06-24,adjClose,-0.09090909091292965,-0.06551746377655376,-0.025391627136375883
2018,NEXT,addition,True,2018-06-11,2018-06-22,adjClose,-0.03520000000000001,0.0062960964203993,-0.04149609642039931
2021,NEXT,deletion,True,2021-06-07,2021-06-25,adjClose,0.25287356321839094,0.009467139915354084,0.24340642330303686
2022,NEXT,addition,True,2022-06-06,2022-06-24,adjClose,-0.3622377622377623,-0.06551746377655376,-0.2967202984612085
2020,NH,addition,True,2020-06-15,2020-06-26,adjClose,0.11111111111111116,-0.030640470954920174,0.14175158206603133
2022,NH,deletion,True,2022-06-06,2022-06-24,adjClose,-0.1377881844380402,-0.06551746377655376,-0.07227072066148643
2016,NIHD,addition,True,2016-06-13,2016-06-24,adjClose,-0.17808219178082185,-0.019684696454071005,-0.15839749532675085
2017,NIHD,deletion,True,2017-06-01,2017-06-23,adjClose,0.1597337770382694,0.014105793450912563,0.14562798358735685
2018,NIHD,addition,True,2018-06-11,2018-06-22,adjClose,0.4873949579831933,0.0062960964203993,0.481098861562794
2021,NKSH,deletion,True,2021-06-07,2021-06-25,adjClose,-0.0017133066820973486,0.009467139915354084,-0.011180446597451432
2023,NKSH,addition,True,2023-05-22,2023-06-23,adjClose,0.16807649871321195,0.01571050492389836,0.1523659937893136
2020,NLS,addition,False,,,,,,
2022,NLS,deletion,False,,,,,,
2020,NLTX,addition,True,2020-06-15,2020-06-26,adjClose,0.21581027667984198,-0.030640470954920174,0.24645074763476216
2022,NLTX,deletion,True,2022-06-06,2022-06-24,adjClose,0.08706592853548067,-0.06551746377655376,0.15258339231203444
2016,NM,deletion,True,2016-06-13,2016-06-24,adjClose,-0.09900021734405562,-0.019684696454071005,-0.07931552088998461
2017,NM,addition,True,2017-06-01,2017-06-23,adjClose,0.12612612612612617,0.014105793450912563,0.11202033267521361
2020,NMRD,addition,True,2020-06-15,2020-06-26,adjClose,-0.07514450867052036,-0.030640470954920174,-0.044504037715600187
2021,NMRD,deletion,True,2021-06-07,2021-06-25,adjClose,-0.29703652653342527,0.009467139915354084,-0.30650366644877935
2016,NMRX,addition,True,2016-06-13,2016-06-24,adjClose,0.021361815754339153,-0.019684696454071005,0.04104651220841016
2017,NMRX,deletion,True,2017-06-01,2017-06-23,adjClose,0.349537037037037,0.014105793450912563,0.3354312435861244
2021,NMTR,addition,True,2021-06-07,2021-06-25,adjClose,-0.13669064748201443,0.009467139915354084,-0.1461577873973685
2022,NMTR,deletion,True,2022-06-06,2022-06-24,adjClose,-0.2831541218637993,-0.06551746377655376,-0.21763665808724553
2017,NOG,deletion,True,2017-06-01,2017-06-23,adjClose,-0.1874999999960585,0.014105793450912563,-0.20160579344697105
2018,NOG,addition,True,2018-06-11,2018-06-22,adjClose,-0.02807017544115864,0.0062960964203993,-0.03436627186155794
2020,NOG,deletion,True,2020-06-15,2020-06-26,adjClose,-0.28205128205459906,-0.030640470954920174,-0.2514108110996789
2021,NOG,addition,True,2021-06-07,2021-06-25,adjClose,0.05225409835972905,0.009467139915354084,0.04278695844437497
2021,NOTV,addition,True,2021-06-07,2021-06-25,adjClose,-0.009533898305084776,0.009467139915354084,-0.01900103822043886
2023,NOTV,deletion,True,2023-05-22,2023-06-23,adjClose,-0.29639889196675895,0.01571050492389836,-0.3121093968906573
2021,NPCE,addition,True,2021-06-07,2021-06-25,adjClose,-0.014006791171476962,0.009467139915354084,-0.023473931086831046
2022,NPCE,deletion,True,2022-06-06,2022-06-24,adjClose,-0.009208103130755041,-0.06551746377655376,0.05630936064579872
2020,NRBO,addition,True,2020-06-15,2020-06-26,adjClose,-0.04421052631578948,-0.030640470954920174,-0.013570055360869304
2021,NRBO,deletion,True,2021-06-07,2021-06-25,adjClose,0.03503184713375784,0.009467139915354084,0.02556470721840376
2016,NRIM,addition,True,2016-06-13,2016-06-24,adjClose,-0.008624890494616011,-0.019684696454071005,0.011059805959454994
2022,NRIM,deletion,True,2022-06-06,2022-06-24,adjClose,-0.018788015243517697,-0.06551746377655376,0.046729448533036066
2023,NRIM,addition,True,2023-05-22,2023-06-23,adjClose,-0.005024941473633748,0.01571050492389836,-0.02073544639753211
2022,NUTX,addition,True,2022-06-06,2022-06-24,adjClose,-0.36492890995260663,-0.06551746377655376,-0.29941144617605286
2023,NUTX,deletion,True,2023-05-22,2023-06-23,adjClose,-0.10760741032715804,0.01571050492389836,-0.1233179152510564
2022,NVEC,deletion,True,2022-06-06,2022-06-24,adjClose,-0.02180114099322683,-0.06551746377655376,0.04371632278332693
2023,NVEC,addition,True,2023-05-22,2023-06-23,adjClose,0.05682076975597994,0.01571050492389836,0.04111026483208158
2016,NVTR,deletion,False,,,,,,
2018,NVTR,addition,False,,,,,,
2017,NWFL,addition,True,2017-06-01,2017-06-23,adjClose,0.04664948453618645,0.014105793450912563,0.032543691085273885
2021,NWFL,deletion,True,2021-06-07,2021-06-25,adjClose,-0.00553141050737449,0.009467139915354084,-0.014998550422728574
2023,NWFL,addition,True,2023-05-22,2023-06-23,adjClose,0.2238152130634139,0.01571050492389836,0.20810470813951554
2016,NWPX,deletion,True,2016-06-13,2016-06-24,adjClose,0.127545551982851,-0.019684696454071005,0.147230248436922
2017,NWPX,addition,True,2017-06-01,2017-06-23,adjClose,0.09307065217391308,0.014105793450912563,0.07896485872300052
2017,NXPI,addition,True,2017-06-01,2017-06-23,adjClose,0.006037321624385417,0.014105793450912563,-0.008068471826527146
2021,NXPI,addition,True,2021-06-07,2021-06-25,adjClose,0.017818334110278666,0.009467139915354084,0.008351194194924583
2022,NXPI,deletion,True,2022-06-06,2022-06-24,adjClose,-0.1104940793178395,-0.06551746377655376,-0.044976615541285736
2019,NXTC,addition,True,2019-06-10,2019-06-28,adjClose,-0.04158669225847733,0.028299177250638685,-0.06988586950911602
2021,NXTC,deletion,True,2021-06-07,2021-06-25,adjClose,0.07070707070707072,0.009467139915354084,0.061239930791716635
2017,NYMX,addition,False,,,,,,
2020,NYMX,addition,False,,,,,,
2021,NYMX,deletion,False,,,,,,
2020,OAS,deletion,True,2020-06-15,2020-06-26,adjClose,-0.3162393162393161,-0.030640470954920174,-0.28559884528439594
2021,OAS,addition,False,,,,,,
2021,OCGN,addition,True,2021-06-07,2021-06-25,adjClose,-0.1893203883495147,0.009467139915354084,-0.19878752826486878
2023,OCGN,deletion,True,2023-05-22,2023-06-23,adjClose,-0.2615363167433432,0.01571050492389836,-0.27724682166724157
2020,OCN,deletion,False,,,,,,
2021,OCN,addition,False,,,,,,
2022,OCN,deletion,False,,,,,,
2023,OCN,addition,False,,,,,,
2016,OCX,deletion,False,,,,,,
2017,OCX,addition,False,,,,,,
2019,OCX,addition,False,,,,,,
2022,OCX,deletion,False,,,,,,
2022,ODC,deletion,True,2022-06-06,2022-06-24,adjClose,0.2769292604540039,-0.06551746377655376,0.34244672423055766
