member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-23,2016-03-31,5,time_forced,long_ref_short_m,4.6553152587244675,-0.040072065549560776,-0.0053719229546501865,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-01,2016-04-08,5,time_forced,long_ref_short_m,4.747062157041569,-0.005836893451802725,0.028863249143107866,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-11,2016-04-18,5,time_forced,long_ref_short_m,4.084202843913931,-0.05240005372616324,-0.017699911131252653,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-19,2016-04-26,5,time_forced,long_ref_short_m,4.268487783555156,-0.01767103228432978,0.01702911031058081,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-27,2016-05-04,5,time_forced,long_ref_short_m,3.746555822523611,-0.11061659250762991,-0.07591644991271931,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-05,2016-05-12,5,time_forced,long_ref_short_m,5.075708127109758,-0.0016743167989717485,0.033025825795938844,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-13,2016-05-20,5,time_forced,long_ref_short_m,4.448883339116466,-0.03502617916399986,-0.00032603656908927053,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-23,2016-05-31,5,time_forced,long_ref_short_m,4.512147739087129,0.020706660255990206,0.0554068028509008,0.03470014259491058,True
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-01,2016-06-08,5,time_forced,long_ref_short_m,3.913468428393285,-0.01328409529976211,0.021416047295148483,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-09,2016-06-16,5,time_forced,long_ref_short_m,3.712942683004612,-0.08949573146580705,-0.05479558887089646,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-17,2016-06-24,5,time_forced,long_ref_short_m,4.208364966801897,-0.03218171408346303,0.002518428511447568,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-27,2016-07-01,4,period_forced_close,long_ref_short_m,4.175941601809548,-0.03177977129155693,0.0028949738192873276,0.03467474511084426,False
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-01-06,2016-01-13,5,time_forced,long_m_short_ref,-2.6025370718455134,0.03632905132388195,0.07128938629756296,0.03496033497368098,True
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-23,2016-03-01,5,time_forced,long_m_short_ref,-2.503911065159566,-0.053912649832964524,-0.018952314859283538,0.03496033497368098,False
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-02,2016-03-09,5,time_forced,long_m_short_ref,-2.682828135128554,-0.08705012946456184,-0.05208979449088086,0.03496033497368098,False
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-10,2016-03-17,5,time_forced,long_m_short_ref,-3.0045320587746165,-0.009499558867042523,0.025460776106638466,0.03496033497368098,False
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-03,2016-06-10,5,time_forced,long_ref_short_m,2.5878011344768947,0.0010966441896721954,0.03607410122891048,0.03497745703923828,True
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-17,2016-06-24,5,time_forced,long_ref_short_m,2.803046431838177,-0.05112578398336518,-0.0161483269441269,0.03497745703923828,False
REI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-27,2016-07-01,4,period_forced_close,long_ref_short_m,2.776100773396875,-0.019910547445482873,0.015041108057560384,0.03495165550304326,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-01-15,2016-01-25,5,time_forced,long_ref_short_m,2.7505206488639478,0.019228928568693304,0.05226111626101053,0.03303218769231722,True
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-02,2016-02-09,5,time_forced,long_ref_short_m,2.5909498134313425,0.0044144127324772485,0.037446600424794474,0.03303218769231722,True
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-22,2016-02-29,5,time_forced,long_ref_short_m,2.5812056735029008,0.017617188543946304,0.05064937623626353,0.03303218769231722,True
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-14,2016-03-21,5,time_forced,long_ref_short_m,2.578322505092627,-0.029084385846565964,0.0039478018457512615,0.03303218769231722,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-24,2016-04-01,5,time_forced,long_ref_short_m,2.511488156270233,-0.05186599083021241,-0.01883380313789519,0.03303218769231722,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-04,2016-04-11,5,time_forced,long_ref_short_m,2.6413814515864193,-0.045505306768421364,-0.012473119076104142,0.03303218769231722,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-12,2016-04-19,5,time_forced,long_ref_short_m,2.5475041385263353,-0.06928848604424198,-0.03625629835192476,0.03303218769231722,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-20,2016-04-27,5,time_forced,long_ref_short_m,2.722462659165251,-0.004134965305989249,0.028897222386327977,0.03303218769231722,False
TTI,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-29,2016-05-06,5,time_forced,long_ref_short_m,2.5599956066492457,0.010986382036625605,0.04401856972894283,0.03303218769231722,True
ALTO,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-01-11,2016-01-19,5,time_forced,long_m_short_ref,-2.63176505942095,-0.016731139674392617,0.014592219044374036,0.03132335871876665,False
ALTO,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-01-20,2016-01-27,5,time_forced,long_m_short_ref,-3.4625497154899705,0.01430322766501288,0.04562658638377953,0.03132335871876665,True
ALTO,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-01-28,2016-02-04,5,time_forced,long_m_short_ref,-2.8666761077876517,0.030761299321270447,0.0620846580400371,0.03132335871876665,True
ALTO,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-04-04,2016-04-11,5,time_forced,long_m_short_ref,-2.52721955657755,-0.041284903353591376,-0.009961544634824723,0.03132335871876665,False
ALTO,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-05-02,2016-05-09,5,time_forced,long_m_short_ref,-2.5965484960892637,0.007107046752168722,0.038430405470935375,0.03132335871876665,True
