member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable,cycle,entry_mcap,entry_dvol,price,mcap_decile,dvol_decile
PLUG,"['KOPN', 'PLUG', 'TBCH', 'VUZI']",basket,36,2019-12-19,2019-12-27,5,time_forced,long_ref_short_m,3.047527938701184,-0.042811327169861,-0.0087997739592654,0.0340115532105955,False,7,461542459.32,7363073.649666667,2.02,4,6
PLUG,"['KOPN', 'PLUG', 'TBCH', 'VUZI']",basket,36,2019-12-30,2019-12-31,1,period_forced_close,long_ref_short_m,3.0975257382133625,-0.0503591296311104,-0.016441525557098,0.0339176040740124,False,7,461542459.32,7363073.649666667,2.02,4,6
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-01,2019-11-08,5,time_forced,long_ref_short_m,3.4382801211323706,-0.0127941881506503,0.0180375516289566,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-11,2019-11-18,5,time_forced,long_ref_short_m,3.076149840220712,-0.0228796373019408,0.0079521024776661,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-19,2019-11-26,5,time_forced,long_ref_short_m,3.1115454605095767,-0.0307231931136906,0.0001085466659163,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-27,2019-12-05,5,time_forced,long_ref_short_m,2.97830326583967,-0.0400115526900526,-0.0091798129104457,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-06,2019-12-13,5,time_forced,long_ref_short_m,2.9370862603090178,-0.0625372470006768,-0.0317055072210698,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-16,2019-12-23,5,time_forced,long_ref_short_m,3.6349097306508575,-0.0168462099256005,0.0139855298540064,0.0308317397796069,False,7,451364760.0,2390475.2268333337,47.88,4,3
ALNT,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-24,2019-12-31,4,period_forced_close,long_ref_short_m,3.2755424708332264,-0.0528971275372763,-0.0220889851106614,0.0308081424266148,False,7,451364760.0,2390475.2268333337,47.88,4,3
ATRC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-08,2019-08-15,5,time_forced,long_ref_short_m,2.614382613383106,0.0249021551669255,0.0519215929535054,0.0270194377865798,True,7,935551300.0,4495320.023,27.05,6,4
ATRC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-06,2019-12-13,5,time_forced,long_ref_short_m,2.5031490320074563,-0.0144484874860755,0.0125709503005043,0.0270194377865798,False,7,935551300.0,4495320.023,27.05,6,4
ATRC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-26,2019-12-31,3,period_forced_close,long_ref_short_m,2.5651545410367773,-0.0380015717258299,-0.0110188559731361,0.0269827157526937,False,7,935551300.0,4495320.023,27.05,6,4
BLFS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-20,2019-08-27,5,time_forced,long_ref_short_m,2.542233261583418,-0.0330356966176952,9.026189788311108e-05,0.0331259585155783,False,7,159984425.02,1752115.559953333,11.41,1,2
BLFS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-28,2019-09-05,5,time_forced,long_ref_short_m,2.589532884683329,-0.0281445026701568,0.0049814558454215,0.0331259585155783,False,7,159984425.02,1752115.559953333,11.41,1,2
BLFS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-18,2019-09-25,5,time_forced,long_ref_short_m,2.534883100007258,0.0380945934105903,0.0712205519261686,0.0331259585155783,True,7,159984425.02,1752115.559953333,11.41,1,2
CERS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-08,2019-11-15,5,time_forced,long_m_short_ref,-2.569425761758114,0.0271615987454103,0.0561052170792022,0.0289436183337919,True,7,690178250.0,6478384.4931666665,6.67,5,5
CERS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-26,2019-12-04,5,time_forced,long_m_short_ref,-2.655979420582363,-0.0079555070927101,0.0209881112410818,0.0289436183337919,False,7,690178250.0,6478384.4931666665,6.67,5,5
CERS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-06,2019-12-13,5,time_forced,long_m_short_ref,-2.684494200142569,-0.0446261505453058,-0.0156825322115138,0.0289436183337919,False,7,690178250.0,6478384.4931666665,6.67,5,5
CERS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-16,2019-12-23,5,time_forced,long_m_short_ref,-3.2660268673650186,-0.0020283748452544,0.0269152434885374,0.0289436183337919,False,7,690178250.0,6478384.4931666665,6.67,5,5
CERS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-30,2019-12-31,1,period_forced_close,long_m_short_ref,-2.7132791837848638,-0.021947209381102,0.0069185856922608,0.0288657950733629,False,7,690178250.0,6478384.4931666665,6.67,5,5
COHU,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-06,2019-11-13,5,time_forced,long_ref_short_m,2.669511820052162,-0.0632701552762211,-0.0343824178305672,0.0288877374456539,False,7,698265390.0,7218509.626166667,24.51,5,6
COHU,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-14,2019-11-21,5,time_forced,long_ref_short_m,3.252896086980848,0.0589897204653346,0.0878774579109885,0.0288877374456539,True,7,698265390.0,7218509.626166667,24.51,5,6
COHU,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-10,2019-12-17,5,time_forced,long_ref_short_m,2.538556468291941,-0.0741356207709186,-0.0452478833252647,0.0288877374456539,False,7,698265390.0,7218509.626166667,24.51,5,6
COHU,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-18,2019-12-26,5,time_forced,long_ref_short_m,3.435384475989189,-0.0352757009016516,-0.0063879634559977,0.0288877374456539,False,7,698265390.0,7218509.626166667,24.51,5,6
COHU,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-27,2019-12-31,2,period_forced_close,long_ref_short_m,3.6912379264695527,-0.0401995026402449,-0.0113745467789097,0.0288249558613352,False,7,698265390.0,7218509.626166667,24.51,5,6
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-20,2019-08-27,5,time_forced,long_m_short_ref,-2.5157283224608653,-0.054303538161797,-0.0225472237920544,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-28,2019-09-05,5,time_forced,long_m_short_ref,-2.814373251910644,-0.0061919120718918,0.0255644022978508,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-06,2019-09-13,5,time_forced,long_m_short_ref,-2.7388811413168668,0.0431162398507612,0.0748725542205039,0.0317563143697426,True,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-10,2019-10-17,5,time_forced,long_m_short_ref,-2.532835534996537,-0.0316558335850448,0.0001004807846978,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-18,2019-10-25,5,time_forced,long_m_short_ref,-2.554840403144028,-0.0194079926032512,0.0123483217664914,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-06,2019-11-13,5,time_forced,long_m_short_ref,-2.721211160684312,-0.0458412155676482,-0.0140849011979055,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-14,2019-11-21,5,time_forced,long_m_short_ref,-3.2099036319209966,-0.0495986903187308,-0.0178423759489882,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-22,2019-12-02,5,time_forced,long_m_short_ref,-3.239762786882509,-0.0999604401279899,-0.0682041257582472,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-03,2019-12-10,5,time_forced,long_m_short_ref,-3.971868480517012,-0.0394905343910164,-0.0077342200212737,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-11,2019-12-18,5,time_forced,long_m_short_ref,-3.828679916452208,-0.0418605690810341,-0.0101042547112915,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-19,2019-12-27,5,time_forced,long_m_short_ref,-3.952749146060091,-0.0578599726407124,-0.0261036582709698,0.0317563143697426,False,7,330299940.6,3432704.7379166665,11.4,3,3
CTSO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-30,2019-12-31,1,period_forced_close,long_m_short_ref,-4.230039584091479,-0.0336377149679319,-0.001958111864666,0.0316796031032658,False,7,330299940.6,3432704.7379166665,11.4,3,3
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-04,2019-09-11,5,time_forced,long_ref_short_m,2.5168867681394325,-0.0242558218084421,-0.0014085419693685,0.0228472798390735,False,7,1465441829.3,14246110.4575,22.15,8,8
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-24,2019-10-01,5,time_forced,long_ref_short_m,2.5740891930163947,-0.0533703708436987,-0.0305230910046251,0.0228472798390735,False,7,1465441829.3,14246110.4575,22.15,8,8
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-02,2019-10-09,5,time_forced,long_ref_short_m,3.2611967093778307,-0.0078921883730846,0.0149550914659889,0.0228472798390735,False,7,1465441829.3,14246110.4575,22.15,8,8
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-10,2019-10-17,5,time_forced,long_ref_short_m,2.9629271193767845,0.0026372940846095,0.0254845739236831,0.0228472798390735,True,7,1465441829.3,14246110.4575,22.15,8,8
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-18,2019-10-25,5,time_forced,long_ref_short_m,2.5748806788452825,-0.020609456341691,0.0022378234973825,0.0228472798390735,False,7,1465441829.3,14246110.4575,22.15,8,8
IMAX,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-31,2019-11-07,5,time_forced,long_ref_short_m,2.5201717806304926,0.0075396721883998,0.0303869520274734,0.0228472798390735,True,7,1465441829.3,14246110.4575,22.15,8,8
IRTC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-09,2019-08-16,5,time_forced,long_ref_short_m,2.552846144898788,0.0045603311906997,0.0240128220640499,0.0194524908733501,True,7,1896601565.9499998,20594366.9625,81.13,10,9
IRTC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-29,2019-09-06,5,time_forced,long_ref_short_m,2.6636529379527545,-0.0197086278531765,-0.0002561369798264,0.0194524908733501,False,7,1896601565.9499998,20594366.9625,81.13,10,9
IRTC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-12,2019-09-19,5,time_forced,long_ref_short_m,2.509277786021214,-0.0210183798376915,-0.0015658889643413,0.0194524908733501,False,7,1896601565.9499998,20594366.9625,81.13,10,9
IRTC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-20,2019-09-27,5,time_forced,long_ref_short_m,2.933991127111017,-0.0138210829221843,0.0056314079511657,0.0194524908733501,False,7,1896601565.9499998,20594366.9625,81.13,10,9
IRTC,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-30,2019-10-07,5,time_forced,long_ref_short_m,2.7260181305539954,0.0144925214200673,0.0339450122934174,0.0194524908733501,True,7,1896601565.9499998,20594366.9625,81.13,10,9
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-18,2019-09-25,5,time_forced,long_ref_short_m,2.595712943647832,-0.0506330159026662,-0.0231140105215347,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-26,2019-10-03,5,time_forced,long_ref_short_m,3.4335349019988937,-0.0448244385884036,-0.0173054332072721,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-04,2019-10-11,5,time_forced,long_ref_short_m,4.165999725202229,-0.0315168439158288,-0.0039978385346974,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-14,2019-10-21,5,time_forced,long_ref_short_m,4.262695447645661,-0.0237979284247277,0.0037210769564037,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-22,2019-10-29,5,time_forced,long_ref_short_m,4.335295318729799,0.0080338878705361,0.0355528932516675,0.0275190053811314,True,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-10-30,2019-11-06,5,time_forced,long_ref_short_m,3.342308387721008,-0.02224438272883,0.0052746226523014,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-07,2019-11-14,5,time_forced,long_ref_short_m,3.5837329851811965,-0.0383541654566019,-0.0108351600754705,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-15,2019-11-22,5,time_forced,long_ref_short_m,4.035050890659593,0.0209851747307732,0.0485041801119046,0.0275190053811314,True,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-11-25,2019-12-03,5,time_forced,long_ref_short_m,3.110751126212932,-0.0074317377498793,0.0200872676312521,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-04,2019-12-11,5,time_forced,long_ref_short_m,2.743899175266483,-0.0457751569359587,-0.0182561515548272,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-12,2019-12-19,5,time_forced,long_ref_short_m,3.259636459128341,-0.0416787892892375,-0.0141597839081061,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
ONTO,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-12-20,2019-12-30,5,time_forced,long_ref_short_m,3.9195521126225863,-0.0281498267215046,-0.0006308213403732,0.0275190053811314,False,7,872103046.0199999,12750886.340999998,35.41,6,8
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-07-12,2019-07-19,5,time_forced,long_m_short_ref,-2.6910393971648108,-0.1847747816942865,-0.1548339582883116,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-07-22,2019-07-29,5,time_forced,long_m_short_ref,-4.429023829517564,-0.027295122524049,0.0026457008819259,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-07-30,2019-08-06,5,time_forced,long_m_short_ref,-4.592728704629038,-0.0436646830849194,-0.0137238596789445,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-07,2019-08-14,5,time_forced,long_m_short_ref,-4.288583759211548,-0.0104651941245988,0.0194756292813761,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-15,2019-08-22,5,time_forced,long_m_short_ref,-4.210925388464886,-0.0426204794865627,-0.0126796560805878,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-08-23,2019-08-30,5,time_forced,long_m_short_ref,-4.079063929304684,-0.0554367295972806,-0.0254959061913057,0.0299408234059749,False,7,562588040.85,7178585.278666667,4.11,5,6
SENS,"['ALNT', 'ARAY', 'ATRC', 'AXGN', 'BLFS', 'CERS', 'COHU', 'CTSO', 'IMAX', 'IRTC', 'ONTO', 'OSUR', 'QTRX', 'SENS', 'TCMD']",basket,38,2019-09-03,2019-09-10,5,time_forced,long_m_short_ref,-4.471904585645642,0.0313390991170222,0.0612799225229972,0.0299408234059749,True,7,562588040.85,7178585.278666667,4.11,5,6
